GoodTeaching,Difficulty,Credit,Attendance,TakeAgain,Grade,Textbook,accessible_outside_class,amazing_lectures,beware_of_pop_quizzes,caring,clear_grading_criteria,extra_credit,get_ready_to_read,gives_good_feedback,graded_by_few_things,group_projects,hilarious,inspirational,lecture_heavy,lots_of_homework,participation_matters,respected,skip_class_you_wont_pass,so_many_papers,test_heavy,tough_grader
0,3.0,Yes,Mandatory,Yes,Rather,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,4.0,Yes,Mandatory,Yes,NotSure,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,3.0,Yes,Not,Yes,Missing,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2.0,Yes,Mandatory,Yes,A,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.0,Yes,Not,Yes,B,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Not,Yes,A,No,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,3.0,Yes,Mandatory,Yes,A,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,3.0,Yes,Missing,Yes,A,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5.0,Yes,Not,Yes,B,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.0,Yes,Not,Yes,Drop,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,Yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Not,Yes,A,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,4.0,Yes,Mandatory,Yes,B,No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,3.0,Yes,Not,Yes,A,No,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,Yes,Mandatory,Yes,NotSure,No,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,NotSure,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,Missing,Yes,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5.0,Yes,Mandatory,Yes,C,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,3.0,Yes,Not,Yes,Missing,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,2.0,Yes,Mandatory,Yes,A,Yes,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.0,Yes,Not,Yes,B,Yes,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,3.0,Yes,Not,Yes,A,No,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,NotSure,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,3.0,Yes,Not,Yes,A,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,NotSure,Yes,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,B,Yes,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5.0,Missing,Mandatory,Missing,AuditNoGrade,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,5.0,Yes,Mandatory,Yes,C,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,5.0,Yes,Not,Yes,NotSure,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,4.0,Yes,Mandatory,Yes,B,Yes,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.0,Yes,Mandatory,Yes,F,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,2.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,4.0,Yes,Mandatory,Yes,B,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,4.0,Yes,Mandatory,Yes,NotSure,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,3.0,Yes,Mandatory,Yes,A,No,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Yes,Mandatory,Yes,A,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,Yes,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,3.0,Yes,Missing,Yes,Missing,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,3.0,Yes,Not,Yes,A,Yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.0,Yes,Mandatory,Yes,B,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,B,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,NotSure,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5.0,Yes,Not,Yes,A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,4.0,Yes,Mandatory,Yes,B,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4.0,Yes,Mandatory,Yes,B,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3.0,Yes,Mandatory,Yes,NotSure,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,3.0,Yes,Mandatory,Yes,NotSure,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5.0,Yes,Not,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.0,Yes,Mandatory,Yes,A,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.0,Yes,Not,Yes,A,No,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3.0,Yes,Mandatory,Yes,A,No,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5.0,Yes,Mandatory,Yes,B,No,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,5.0,Yes,Missing,Yes,C,Yes,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3.0,Yes,Not,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,3.0,Yes,Not,Yes,A,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3.0,Yes,Missing,Yes,A,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,Yes,Not,Yes,Incomplete,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3.0,Yes,Mandatory,Yes,A,No,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4.0,Yes,Missing,Yes,Missing,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,4.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,Yes,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4.0,Yes,Not,Yes,B,Yes,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Not,Yes,A,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1.0,Yes,Not,Yes,A,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Missing,Yes,Missing,Yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Not,Yes,A,Yes,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,Yes,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.0,Yes,Not,Yes,A,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,4.0,Yes,Not,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,3.0,Yes,Not,Yes,NotSure,Yes,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2.0,Yes,Not,Yes,A,No,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,5.0,Yes,Mandatory,Yes,AuditNoGrade,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,5.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,4.0,Yes,Mandatory,Yes,B,Yes,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,Missing,No,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,5.0,Yes,Not,Yes,NotSure,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,4.0,Yes,Mandatory,Yes,A,Yes,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,Yes,Missing,Yes,Missing,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,5.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,Yes,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0,Yes,Mandatory,Yes,NotSure,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,2.0,Yes,Not,Yes,A,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3.0,Yes,Missing,Yes,A,Yes,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,3.0,Yes,Missing,Yes,A,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,4.0,Yes,Mandatory,Yes,F,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,5.0,Yes,Mandatory,Yes,C,Yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.0,Yes,Not,Yes,A,No,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Yes,Mandatory,Yes,A,No,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,Yes,Not,Yes,C,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,2.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,3.0,Missing,Not,Missing,C,No,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,Yes,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,C,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,3.0,Yes,Mandatory,Yes,Missing,Yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,5.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3.0,Yes,Missing,Yes,Missing,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,5.0,Yes,Not,Yes,A,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Not,Yes,B,No,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,5.0,Yes,Mandatory,Yes,Drop,Yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,NotSure,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1.0,Yes,Not,Yes,A,Yes,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,4.0,Yes,Mandatory,Yes,C,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,3.0,Yes,Mandatory,Yes,Missing,No,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,3.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,3.0,Yes,Mandatory,Yes,Missing,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3.0,Yes,Mandatory,Yes,Missing,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.0,Yes,Missing,Yes,Missing,Yes,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.0,Yes,Not,Yes,A,Yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,5.0,Yes,Not,Yes,B,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2.0,Yes,Not,Yes,A,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,4.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,4.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,3.0,Yes,Not,Yes,A,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,4.0,Yes,Mandatory,Yes,B,Yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,4.0,Yes,Not,Yes,A,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3.0,Yes,Not,Yes,Missing,Yes,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,Yes,Mandatory,Yes,C,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,5.0,Yes,Mandatory,Yes,C,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3.0,Yes,Not,Yes,B,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,Yes,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.0,Yes,Not,Yes,B,Yes,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3.0,Yes,Mandatory,Yes,C,Yes,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,Missing,No,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,5.0,Yes,Not,Yes,Missing,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5.0,Yes,Not,Yes,NotSure,Yes,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3.0,Yes,Not,Yes,B,No,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,2.0,Yes,Missing,Yes,A,Yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Yes,Missing,Yes,A,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,2.0,Yes,Mandatory,Yes,A,No,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,4.0,Yes,Not,Yes,NotSure,No,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2.0,Yes,Mandatory,Yes,A,No,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,2.0,Yes,Mandatory,Yes,NotSure,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,5.0,Yes,Mandatory,Yes,C,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,2.0,Yes,Mandatory,Yes,B,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.0,Yes,Missing,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1.0,Yes,Missing,Yes,B,Yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,4.0,Yes,Mandatory,Yes,Missing,Yes,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4.0,Yes,Not,Yes,B,Yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,Missing,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2.0,Yes,Missing,Yes,A,Yes,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3.0,Yes,Mandatory,Yes,B,No,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3.0,Yes,Not,Yes,A,Yes,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,Missing,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3.0,Yes,Not,Yes,A,No,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,Missing,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5.0,Yes,Mandatory,Yes,A,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5.0,Missing,Not,Missing,D,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4.0,Yes,Not,Yes,A,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,Yes,Mandatory,Yes,Drop,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3.0,Yes,Not,Yes,B,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,4.0,Yes,Mandatory,Yes,C,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,5.0,Yes,Mandatory,Yes,Missing,Yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,4.0,Yes,Not,Yes,B,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3.0,Yes,Mandatory,Yes,Missing,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,Yes,Not,Yes,C,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,2.0,Yes,Not,Yes,B,Yes,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,No,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Yes,Mandatory,Yes,A,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2.0,Yes,Not,Yes,A,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1.0,Missing,Not,Missing,NotSure,Yes,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3.0,Yes,Mandatory,Yes,A,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0,Yes,Missing,Yes,Missing,Yes,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
